id,status_group
32591,functional
65895,non functional
37690,non functional
10801,non functional
48540,functional
11528,functional
71909,functional
25983,functional
18898,functional
10209,functional
68308,non functional
32777,non functional
28642,non functional
48938,functional
27028,functional
39079,non functional
65667,functional
15161,functional
7930,non functional
68563,functional needs repair
24310,non functional
17924,functional
9793,non functional
71702,functional
3290,non functional
19302,functional
31497,functional
74144,non functional
3399,non functional
8709,functional
27829,non functional
6769,functional
338,non functional
28174,functional
35739,non functional
16136,functional
5309,functional
18617,non functional
60643,functional
12511,non functional
71924,non functional
65576,functional
61990,functional
26604,functional needs repair
71377,functional
38149,functional
3422,non functional
60966,non functional
10428,non functional
10289,non functional
16947,functional
19433,functional
70667,non functional
6707,non functional
46731,functional
25255,functional
63246,functional
69381,non functional
24455,functional
51084,non functional
65030,functional
67196,functional
24636,functional needs repair
9104,non functional
15224,functional needs repair
18474,functional
10359,functional
12995,functional
35017,functional
68529,functional
4687,functional
8422,non functional
16927,non functional
8203,functional
18417,functional
66396,non functional
1385,non functional
27109,functional
13164,functional
41197,functional
46931,functional
54860,non functional
51439,functional
39914,non functional
34072,non functional
1351,functional
13812,functional
55600,non functional
18811,functional
29778,functional needs repair
3615,functional
36686,functional
57847,non functional
52234,non functional
69909,non functional
20149,non functional
518,functional
17214,non functional
56854,functional
21088,functional
15214,functional
44769,functional
571,functional
71915,functional
59617,non functional
6833,functional
60646,non functional
18673,functional
10348,non functional
22120,functional
11083,non functional
25465,functional
5825,functional
14695,non functional
58493,functional
41193,non functional
23113,functional
73965,non functional
7267,functional
10637,functional needs repair
60397,functional needs repair
13685,functional
38363,functional
25034,functional
22556,functional
67563,non functional
72128,functional
53084,non functional
61053,non functional
60863,functional
48536,non functional
48227,functional
9180,non functional
34965,functional
73452,functional
67440,non functional
4813,functional
14122,functional
22447,functional
16874,functional
30277,functional
41392,functional
39927,functional
45021,functional
21311,non functional
35705,functional
966,functional
66432,non functional
72766,non functional
17103,functional
9947,functional needs repair
3651,functional
21175,non functional
52057,non functional
57697,functional
47761,functional
73619,functional
13066,non functional
50932,non functional
52536,non functional
54285,functional
5644,functional
17754,non functional
20477,functional
9285,non functional
48621,non functional
28589,functional
52372,functional
73892,non functional
3432,non functional
40225,functional
27459,functional
784,functional
9755,non functional
9522,functional needs repair
10774,functional
18265,functional
61154,functional
53127,functional
25301,functional
62627,functional
21044,functional
73613,functional
40985,non functional
69837,functional needs repair
39514,non functional
12030,non functional
58771,non functional
1327,functional
19157,functional
60160,non functional
45642,functional
54348,functional
31203,functional needs repair
11653,functional
42314,functional
27445,functional
68464,non functional
33762,non functional
47596,functional
68992,non functional
24144,non functional
25235,non functional
32607,functional
70913,functional
65966,non functional
54182,functional
18449,functional
15442,non functional
30010,functional
63820,non functional
55734,functional
38241,non functional
64453,functional
17174,functional
64929,functional
68592,functional
7632,non functional
45898,functional
71021,functional
32292,non functional
66654,non functional
4578,functional needs repair
73598,functional
70899,functional
59005,functional needs repair
34731,functional
17870,non functional
21368,functional
7636,functional
26786,functional needs repair
35183,non functional
23683,functional
61371,functional
6585,functional
39085,non functional
71613,functional
34355,non functional
1841,functional
14111,functional
48,functional
70617,functional
1671,functional
54654,functional needs repair
29479,non functional
49947,non functional
42331,non functional
63349,functional
13262,functional
41478,non functional
44443,functional
11544,non functional
50925,functional
47225,functional
13977,functional
59778,functional
53103,functional
68843,non functional
29608,functional
27103,functional
62039,non functional
28606,functional
45747,functional
12298,non functional
17932,non functional
22540,functional
45238,functional needs repair
13888,non functional
23478,functional
36548,non functional
53455,non functional
68839,non functional
3766,functional
59657,non functional
29865,non functional
2131,functional
38339,non functional
8230,non functional
24397,functional
22302,functional
12641,non functional
72645,non functional
73995,non functional
50505,non functional
14262,functional
37451,functional
34942,functional
16917,functional
53214,functional needs repair
6850,non functional
53920,non functional
73310,functional needs repair
13650,functional needs repair
40879,non functional
29152,non functional
68430,functional
12027,non functional
21108,non functional
37812,functional
69403,non functional
68913,functional
48423,functional
23950,functional
66210,functional
64307,functional needs repair
38300,non functional
10385,non functional
17630,functional
27451,functional
3460,non functional
73536,non functional
27904,functional
62403,non functional
35908,non functional
12725,non functional
29060,functional
44897,non functional
28,functional
22528,non functional
73176,non functional
91,non functional
44328,functional needs repair
49020,functional
53446,functional needs repair
56753,non functional
22497,functional
25030,functional
35357,functional
69686,non functional
59902,functional
57906,non functional
13038,non functional
65702,functional
26339,non functional
10748,non functional
68685,non functional
27209,functional
21319,functional
59308,non functional
60009,non functional
69147,functional
73137,functional needs repair
14523,functional
42031,functional
27119,non functional
3467,functional needs repair
41975,functional
65809,functional needs repair
20045,functional
58464,non functional
56380,non functional
70859,functional
36403,non functional
64200,functional
26326,non functional
10404,functional
72390,non functional
9818,non functional
24967,functional
31022,functional
26299,functional
12342,functional
3240,functional
22484,functional
26689,non functional
47958,non functional
50473,functional
41574,non functional
49679,non functional
35291,functional
63227,functional
60013,non functional
73641,functional
68774,non functional
71292,non functional
68670,non functional
68099,functional
68856,non functional
65149,functional needs repair
44880,non functional
20197,functional
64855,functional
14547,functional
2878,functional
58712,non functional
28037,functional
56830,non functional
5147,functional needs repair
71399,non functional
27509,functional
48874,functional
45272,non functional
67986,functional
65698,functional
55680,non functional
55031,functional needs repair
47952,functional
69238,functional
54156,functional needs repair
72755,non functional
29519,non functional
71867,functional
36324,functional
63526,functional
15724,functional
41221,functional
12484,functional
9486,functional
49630,functional
50458,non functional
71315,functional
74230,functional
72621,functional
4095,functional
32117,functional
25384,non functional
69448,non functional
32318,functional
23636,functional
25671,non functional
1935,functional
21707,functional needs repair
62609,functional
4015,functional
6312,functional
42670,non functional
23863,functional
71688,non functional
56202,functional
47438,functional
74222,non functional
54283,functional
70686,functional
63450,functional
73763,functional needs repair
46481,functional needs repair
26980,non functional
18058,functional needs repair
23747,functional needs repair
27748,non functional
48071,non functional
35928,functional
20842,functional
48795,functional needs repair
8528,non functional
30269,functional needs repair
54325,functional needs repair
10877,functional
12520,non functional
32650,non functional
29059,functional
60736,functional
27568,functional
45123,non functional
38802,functional
63476,non functional
71610,non functional
38088,functional
69497,non functional
35114,non functional
3411,non functional
26924,non functional
52680,functional
62474,non functional
62269,functional
70569,functional
6550,non functional
31668,functional
35891,functional needs repair
44908,non functional
72625,non functional
40055,non functional
2588,functional
39880,non functional
45714,non functional
8171,functional
19117,functional
51133,functional
14491,non functional
38174,non functional
38678,functional
31250,non functional
5315,functional
39221,functional
54474,non functional
25111,functional
73743,functional
58698,functional
47159,non functional
48773,non functional
11369,non functional
38224,non functional
15965,functional
64842,functional
33526,functional
12851,functional
21091,functional
72836,functional
61056,functional
25893,non functional
65204,non functional
34765,functional
18932,functional
59049,non functional
18959,functional
9277,functional
73057,functional needs repair
51976,non functional
65433,non functional
8266,non functional
68844,non functional
57838,non functional
6805,functional
69594,functional
2708,functional
47794,non functional
27574,functional
58257,functional needs repair
52996,non functional
63733,non functional
3207,functional needs repair
15456,functional
44241,functional
36706,non functional
9657,non functional
65404,functional
71840,functional
32131,functional
70744,functional
26632,functional
13589,non functional
33763,functional
68965,functional
26822,functional
40940,non functional
37441,non functional
21310,functional
9182,functional
35918,non functional
57409,functional
5388,functional needs repair
15063,non functional
27711,functional
41453,non functional
32810,non functional
27959,non functional
18866,functional
60577,functional
52891,functional needs repair
31643,non functional
16371,non functional
35905,non functional
58990,functional
48259,functional
59986,non functional
30808,non functional
5799,functional
33990,functional
67655,non functional
18489,functional
66519,functional
71123,non functional
52928,non functional
30543,functional
34808,functional
62260,functional
61083,functional
69192,functional needs repair
46097,functional
40318,functional
25049,functional
57130,functional
45001,functional
46912,functional
5069,functional
59826,non functional
8115,non functional
21222,functional
50733,non functional
14982,functional
71058,functional needs repair
66169,functional needs repair
14568,non functional
29088,non functional
36339,non functional
73685,functional
32742,non functional
37840,functional
14281,functional
47729,functional
53774,non functional
20347,non functional
38590,functional
28017,functional
19905,functional
52950,functional
696,functional
38495,functional
36416,functional
23840,non functional
35305,non functional
13988,functional
65594,non functional
34897,non functional
12905,functional
29527,functional
16808,non functional
34802,non functional
58059,functional needs repair
16101,non functional
41281,functional
72082,non functional
5227,functional
16729,functional
38484,non functional
68745,non functional
17767,functional
29600,functional
57554,functional
64963,non functional
54444,functional
30897,non functional
69260,non functional
47108,functional
71103,functional
29941,functional
71790,functional
66753,non functional
57235,functional
28594,functional
53871,non functional
38922,non functional
59096,non functional
68026,functional
55634,functional
15879,functional
13062,functional
59158,non functional
35065,non functional
40375,functional
69379,functional
4038,functional
35544,functional
21233,functional
67316,non functional
37613,non functional
7864,non functional
54146,non functional
61280,functional
49481,functional
54963,non functional
73211,non functional
12792,non functional
19361,non functional
31431,functional needs repair
49756,functional
39053,functional
44413,functional
66414,functional
51826,functional
12038,functional
31917,functional
62017,non functional
39469,functional
33724,functional
38995,non functional
7704,non functional
25685,functional needs repair
50870,functional
47027,non functional
16632,functional
25694,functional
62824,functional
64077,functional
29928,non functional
3590,functional
41394,functional
26749,non functional
31049,non functional
50100,non functional
23845,functional
18922,functional
38364,functional
21564,functional
71408,functional
31640,functional
34352,non functional
7464,non functional
10837,functional
37234,functional
66545,non functional
73346,non functional
68180,non functional
28172,functional
58880,functional
26284,functional
9518,functional
18460,functional
46051,functional
45242,functional
30534,functional
39862,functional
34743,non functional
717,non functional
9664,non functional
2274,functional
11332,functional
65277,functional
53712,non functional
26416,functional
5947,functional
16196,non functional
2034,functional
44736,functional
28655,functional
22796,functional
74146,non functional
6372,non functional
63747,functional
17336,functional
32967,non functional
23187,functional
50764,functional
69539,non functional
8992,functional
55908,functional
38603,functional
61392,functional
8645,functional
56612,functional
25382,functional
39966,non functional
55177,functional
52231,functional
55101,functional
25701,functional
15328,functional
37353,functional
12839,functional
61933,functional
58054,functional
17616,functional needs repair
39222,non functional
6292,functional
36934,functional needs repair
13607,functional needs repair
50692,functional
38768,non functional
56262,functional
31808,functional
37479,functional needs repair
8461,functional
66326,functional
40755,functional
66222,functional
71807,non functional
7171,functional
39690,functional
20027,non functional
8093,functional
53723,functional
13047,functional
11012,functional
12134,functional
21878,functional
40666,non functional
38846,non functional
30518,functional
13936,functional
52195,functional needs repair
49942,functional needs repair
15800,functional
45993,functional
27470,functional needs repair
33834,non functional
42257,functional
28268,functional
54534,non functional
66531,non functional
28257,non functional
62908,functional needs repair
51675,non functional
18858,functional
34870,non functional
24,non functional
15279,non functional
38202,non functional
29675,functional
44132,non functional
4471,functional
3658,functional
66501,functional
73746,non functional
49749,non functional
43544,non functional
48198,functional needs repair
1421,non functional
3812,functional
52997,non functional
11633,functional
71554,non functional
8426,functional needs repair
4738,non functional
53563,functional
37537,non functional
66572,non functional
63595,functional
18175,non functional
73215,functional
20119,functional
35234,non functional
56264,non functional
53308,functional
2547,functional
22113,non functional
4437,functional
55585,non functional
63094,functional needs repair
21153,functional
39609,non functional
41676,functional
20530,non functional
73218,non functional
53162,functional
2830,functional needs repair
64810,functional
67198,functional
18312,functional
57589,non functional
39230,functional
7431,functional
58343,functional needs repair
65281,functional
20408,functional
42730,non functional
58515,functional
49830,functional
47130,functional
73931,functional
24151,functional
34326,functional
26838,functional
24046,non functional
69914,functional
63231,non functional
55950,non functional
66451,functional needs repair
72208,non functional
7341,functional
5015,functional needs repair
40345,functional
45154,functional
13341,functional
38472,non functional
42576,functional needs repair
20977,non functional
68269,non functional
67211,functional
9679,non functional
14395,functional
46736,functional
44370,non functional
13535,non functional
37770,functional needs repair
63699,functional
66860,functional
9443,non functional
24294,functional
32324,non functional
10943,non functional
31150,functional
5618,functional
36406,functional
23045,functional
52584,functional needs repair
69009,functional
210,non functional
3068,functional
68727,functional needs repair
19719,functional
58621,non functional
70509,non functional
53228,functional
35586,functional
2257,non functional
25783,non functional
60516,non functional
55030,non functional
67584,functional
63802,functional
64737,functional
1126,non functional
27984,non functional
25914,functional
4713,functional needs repair
60693,functional
42949,non functional
48989,functional
3995,non functional
28569,functional
50769,non functional
39562,functional
30857,functional
17323,non functional
56737,functional
30730,functional
36434,functional
56941,functional
67255,non functional
21385,functional needs repair
74147,functional
55300,non functional
38767,functional
68546,functional
43376,non functional
13223,functional
30569,functional
38248,functional needs repair
9485,functional
13003,functional
36799,functional
62996,functional needs repair
34736,functional
40054,functional needs repair
29067,functional
66020,functional
3545,non functional
53571,functional needs repair
45737,functional
42804,functional
48962,functional
28966,non functional
26904,functional
69785,functional
69377,non functional
55526,non functional
36537,functional
54391,functional
30192,functional
34112,non functional
63781,functional
10125,non functional
30628,non functional
4154,non functional
30764,functional
11914,functional
53251,functional
67019,functional
28263,non functional
39972,functional
56968,functional
32775,non functional
51463,non functional
50895,functional
65810,functional
2401,functional
51066,functional
41054,functional
44450,non functional
3405,non functional
13465,functional
7774,non functional
7583,non functional
32994,functional
48482,non functional
40544,functional needs repair
42575,non functional
191,functional
38669,functional
27703,non functional
25845,non functional
43781,functional
6130,functional
54147,functional
40872,non functional
11071,functional
51249,non functional
64939,non functional
13004,non functional
71472,functional
3669,functional
55347,functional
8855,functional
61841,non functional
2193,non functional
49949,functional
7405,functional
58965,functional
23605,functional
71557,non functional
41421,functional
47745,functional needs repair
59513,non functional
38034,functional
56491,non functional
17839,non functional
57851,functional
37256,non functional
57580,functional
35138,functional
20445,functional
17565,non functional
16761,non functional
29936,non functional
27579,functional
32812,non functional
44882,functional
48665,functional
23292,functional
45871,functional
27083,non functional
37535,functional
4265,non functional
857,non functional
71105,functional
61289,non functional
43562,functional
62101,functional
72887,functional
20444,non functional
15368,non functional
1377,functional needs repair
29320,functional
47479,non functional
46046,functional
13915,functional
21841,non functional
23609,non functional
44578,non functional
25100,non functional
11127,functional needs repair
32830,functional
34324,non functional
73367,functional
13246,non functional
19200,functional
56440,functional
37783,functional
73435,functional
47816,non functional
44801,non functional
16477,functional
27746,non functional
54439,non functional
5054,non functional
31033,non functional
70107,functional
49256,functional
7962,non functional
3236,non functional
45365,non functional
48631,non functional
66840,non functional
24502,functional needs repair
35116,non functional
32628,non functional
814,non functional
28815,functional
52629,non functional
50113,non functional
39382,non functional
37895,functional
25046,non functional
63028,functional
2931,non functional
15393,non functional
15141,functional
22757,functional
54096,functional needs repair
66672,functional
19306,non functional
37177,functional
10070,functional
25347,functional
68100,functional
71636,non functional
34399,non functional
54205,non functional
46433,functional
58506,functional needs repair
40650,functional needs repair
27230,non functional
67837,functional
25628,non functional
40075,functional
43854,functional
19968,functional
68943,functional
579,functional needs repair
11390,functional needs repair
44975,functional
29618,functional
56403,functional needs repair
50179,non functional
52821,non functional
72854,functional
66369,non functional
37011,non functional
14883,functional
41122,functional
65768,non functional
27358,functional
24030,non functional
40442,functional needs repair
38712,functional
70626,non functional
45721,functional
57162,non functional
53973,functional
20157,functional
29147,functional
2105,non functional
24482,non functional
63654,functional needs repair
68816,functional
72708,functional needs repair
19193,functional
15769,functional
52690,functional
72091,non functional
60891,functional needs repair
25508,functional
42502,functional
63766,functional
48976,functional
24334,functional
63938,functional
12083,functional needs repair
36913,non functional
53419,functional
52817,non functional
67932,functional
71933,non functional
72820,non functional
52838,functional
19398,non functional
64733,functional needs repair
6470,non functional
22435,functional
62176,non functional
20695,functional
6116,functional needs repair
48310,functional
57460,functional
57586,functional
8898,functional
27484,non functional
45630,non functional
12408,functional
26977,functional
935,non functional
61002,functional
20193,functional
12550,functional
51208,non functional
36470,functional
17308,functional
73010,functional
31220,non functional
56170,functional
8391,non functional
39198,non functional
60500,non functional
39925,non functional
48592,functional
66584,functional
68884,functional
47252,non functional
28225,functional
30497,non functional
18735,functional
6077,functional
65632,non functional
3536,non functional
46628,functional
30138,functional
65867,functional
67917,functional
26300,functional
71442,non functional
29004,non functional
3610,functional
52486,non functional
13737,non functional
19,functional
28087,non functional
39906,functional
10217,non functional
69694,non functional
65759,functional
44019,functional
57304,non functional
31626,non functional
27971,functional
23740,functional
52615,functional
40706,non functional
38630,functional
69578,non functional
20242,non functional
28556,non functional
14484,functional
28729,non functional
16538,non functional
32138,functional
74011,functional
64333,functional
26464,non functional
40191,functional
35734,non functional
5688,functional
25910,functional needs repair
57547,non functional
42128,non functional
33594,functional
1991,functional
61438,functional
74085,functional
55587,functional
64169,functional
44545,functional
52633,functional
58280,non functional
46117,functional
74059,functional
60997,non functional
44795,non functional
52079,functional
53147,non functional
4631,functional
38105,non functional
45221,functional
33894,functional
64803,non functional
33743,functional
55883,non functional
66144,functional
28555,functional
96,non functional
65944,non functional
15313,functional
7838,non functional
34011,functional
38418,non functional
18444,functional needs repair
52128,functional
31535,non functional
45364,non functional
22186,non functional
46092,functional
62943,functional needs repair
70249,functional
43996,non functional
36118,non functional
17342,functional
50643,non functional
59384,functional
65486,functional
61087,non functional
63800,non functional
43940,functional
43306,functional
61319,non functional
22374,functional
69291,non functional
65929,functional
66147,functional
26763,functional
7669,non functional
12835,non functional
49093,functional
17088,functional
58199,functional
45826,functional
46943,non functional
18399,functional
4772,non functional
47828,functional needs repair
1528,non functional
33385,non functional
29412,non functional
31386,functional
27321,functional
934,functional
33751,non functional
17488,functional
42718,functional
34153,non functional
19650,non functional
65803,non functional
30539,functional
24675,functional
20622,functional needs repair
13963,functional
869,functional needs repair
55043,functional
71205,functional
26878,functional
30714,non functional
44097,functional
20277,functional
2096,non functional
61614,functional
62904,functional
62668,non functional
17808,non functional
60648,functional
2104,non functional
6827,non functional
1139,functional
34867,non functional
610,non functional
33353,non functional
65288,functional
55399,non functional
18389,non functional
33258,functional
64345,functional
41836,non functional
43546,non functional
50286,functional
19812,non functional
53824,non functional
43396,functional
12929,functional needs repair
37771,functional
53781,functional needs repair
66537,functional
72879,non functional
61010,functional
14180,non functional
25337,functional
15671,non functional
4390,functional
21283,functional
45575,non functional
17032,non functional
514,functional
11406,functional
49321,non functional
15609,functional
72037,non functional
60920,functional needs repair
820,functional
62197,functional
20517,functional needs repair
3074,functional
32971,functional
52569,functional
68163,functional needs repair
58658,non functional
24128,non functional
60241,functional
36363,functional
26793,functional
28759,functional
5598,functional
51413,non functional
55455,functional
53524,functional
18895,functional
950,functional
42353,functional
2189,functional
37129,functional
38253,non functional
65347,non functional
7601,functional
15821,functional
52724,functional
20117,functional
13772,functional
31528,non functional
27181,non functional
23128,functional
6530,functional
10649,non functional
27519,non functional
17125,non functional
20078,functional
55917,functional
54536,functional
11029,functional needs repair
32333,functional
63867,functional
17871,functional
37887,non functional
15806,functional
8708,functional
44130,functional
13757,non functional
12569,functional
68802,functional
44833,functional
61958,non functional
67312,non functional
31263,functional
10033,functional needs repair
12270,functional needs repair
47851,functional
13010,functional
66740,functional
44156,non functional
39367,non functional
6009,functional
37388,functional
42755,non functional
50950,non functional
69028,non functional
26898,functional needs repair
8804,functional
65369,non functional
72324,non functional
11669,functional
22330,functional
1944,non functional
16646,non functional
4616,non functional
67308,functional
21492,functional
20671,functional needs repair
61330,functional
21542,functional needs repair
44144,functional
10819,functional
15649,functional
32693,functional
25531,non functional
32729,non functional
7824,functional
5133,functional
9038,functional
49188,functional
12127,functional
16764,non functional
49121,non functional
47365,functional
5817,non functional
72202,non functional
68969,functional
46571,functional
25194,functional
15449,functional
7527,functional
39430,functional
20460,functional needs repair
64892,functional
45949,functional
59157,non functional
15519,functional needs repair
34265,functional
2938,functional
63933,functional
41767,non functional
42062,functional
27514,functional
45282,non functional
16798,non functional
45876,functional
48990,non functional
9760,non functional
71235,non functional
51042,functional
9718,non functional
2756,functional
22664,non functional
62875,functional
58971,functional needs repair
54530,functional
27996,functional needs repair
54929,non functional
37857,functional
6449,functional needs repair
52555,non functional
51284,functional
65185,functional
46965,functional
40312,non functional
64098,non functional
23465,functional needs repair
17643,functional
32529,non functional
20056,functional
38852,functional
29211,non functional
15358,functional
59332,functional
66214,functional
21510,functional needs repair
71899,functional needs repair
27393,non functional
64470,non functional
62181,non functional
26562,non functional
67300,non functional
33986,functional
25965,non functional
21264,functional
40506,functional
20687,functional
39487,functional
26033,non functional
49638,non functional
2464,functional needs repair
48516,functional
55990,non functional
7029,functional
55170,non functional
44107,functional
52185,non functional
41544,non functional
3696,non functional
29700,functional
43616,functional
26670,functional needs repair
1336,functional
6041,non functional
69059,functional
8820,functional needs repair
16019,non functional
25501,non functional
12658,non functional
48434,non functional
7621,non functional
27527,functional needs repair
19500,non functional
31836,functional
22036,functional needs repair
55327,functional
48192,functional
56538,functional
41599,functional
2898,functional
51783,functional
45536,functional
35919,functional
59509,non functional
34162,non functional
18704,functional
66313,functional
46167,functional
60644,non functional
40716,functional
51841,functional
58322,functional
68484,non functional
69006,functional
39066,functional
17236,non functional
72423,functional
59800,non functional
8381,non functional
72943,non functional
23315,functional
44390,non functional
10406,functional
53094,non functional
16950,non functional
9284,functional
52337,functional
23741,functional
56925,functional needs repair
4340,functional
53143,functional
13131,functional
62178,non functional
48139,functional
39156,functional
53239,functional
67480,functional
2209,non functional
51350,functional
25007,functional
69634,functional
16792,functional
73607,non functional
21028,functional
73595,functional
26063,non functional
6824,non functional
73026,non functional
2559,non functional
45785,functional
4084,functional
65253,functional
2994,functional
10888,functional
30687,non functional
21139,non functional
6402,non functional
28862,non functional
37570,functional
63327,non functional
64864,functional
38041,non functional
53149,functional
68168,non functional
11468,non functional
30324,functional
39220,non functional
49098,functional
55449,non functional
28886,functional
35678,functional
65503,non functional
66922,non functional
18592,non functional
73124,non functional
60590,non functional
59076,non functional
21048,non functional
63799,non functional
9222,functional
61251,functional
72797,functional
9573,functional
47979,functional
64640,functional needs repair
70584,functional
71990,functional
52737,non functional
67375,functional
41133,functional
61737,functional
5533,functional
7882,functional
45763,functional
38628,non functional
15789,non functional
1965,functional needs repair
22820,functional
19454,non functional
44093,functional
51019,functional
11615,functional
27735,non functional
6562,non functional
53609,non functional
46545,functional
66311,functional
73747,non functional
33836,functional
35378,non functional
25643,functional
41535,functional
2916,functional
39176,functional
48477,functional
10522,functional
70977,functional
15544,functional needs repair
44937,functional
45274,functional
22618,functional
11262,functional
26412,non functional
29273,functional
21879,non functional
25103,functional needs repair
319,functional
43293,functional
26409,non functional
26474,functional
41412,non functional
73517,non functional
37015,functional
66420,functional needs repair
20327,functional
20496,non functional
49216,functional
60152,functional needs repair
73328,functional
40971,functional
185,functional
55607,non functional
30684,non functional
52172,functional
18892,functional
46062,non functional
49516,non functional
55485,functional
46315,functional needs repair
67406,non functional
6197,functional needs repair
2697,non functional
35506,functional
38133,functional
56446,functional
41460,non functional
46152,non functional
70032,non functional
30196,functional
24462,non functional
34539,functional
21280,functional needs repair
22527,functional
16341,functional
42908,non functional
36649,non functional
73141,functional
10949,functional
39811,non functional
71502,non functional
8674,functional
57378,non functional
59769,functional
225,non functional
4140,functional needs repair
19583,functional
29943,functional needs repair
67789,functional
12461,functional
46652,functional
24900,functional
18074,functional
59312,functional
35853,functional needs repair
44583,functional
48881,non functional
19722,functional
20423,non functional
63979,non functional
55978,functional
5701,non functional
57223,non functional
22269,functional
39317,functional
18569,functional
26058,non functional
66398,non functional
46619,functional
48416,functional
40389,non functional
65602,functional
17313,functional
59380,non functional
38823,non functional
32816,non functional
65237,functional
10745,functional
49019,non functional
34951,functional
70557,functional needs repair
36928,functional needs repair
65751,non functional
40379,functional needs repair
33961,functional
36980,non functional
61944,functional
13726,non functional
15250,non functional
30098,functional
11038,functional needs repair
16079,functional
48370,non functional
8643,functional
42371,functional
30291,functional
44292,functional
29734,non functional
15273,functional
482,functional
242,non functional
26771,non functional
20206,functional
39171,non functional
53624,non functional
17419,non functional
48633,functional needs repair
42216,non functional
38683,functional
19387,functional
16397,functional
60313,non functional
56603,functional
15849,functional
73449,functional
50438,functional
58870,functional
68117,non functional
1415,non functional
56266,non functional
70376,non functional
5108,non functional
73480,functional
38283,non functional
69898,functional
9049,functional
32618,functional
59857,non functional
27522,non functional
46238,functional
2583,non functional
43091,non functional
6984,functional
52637,non functional
2700,functional
61717,non functional
13294,functional
65234,non functional
49627,functional
13190,non functional
6421,functional
34600,functional
19147,functional needs repair
45057,functional
36827,functional
40850,functional
51864,non functional
48868,non functional
21732,functional needs repair
69491,functional
35215,functional
73898,functional needs repair
50718,non functional
45556,functional
59253,functional
57532,functional
10347,non functional
60754,functional
39661,functional
25657,functional
51632,functional
47805,functional
14895,functional
14441,non functional
32705,non functional
42696,non functional
60272,functional
24735,functional
23842,non functional
16468,non functional
68223,functional
46559,non functional
70065,functional
23592,functional
73942,non functional
66425,non functional
18699,functional
24710,non functional
42222,functional
15668,functional
70040,non functional
39748,functional
68610,functional
3235,non functional
72962,functional
46251,functional
2363,non functional
1954,functional
73944,functional
10220,non functional
4963,non functional
11985,non functional
64502,non functional
64744,functional
36688,functional
63234,non functional
59370,non functional
15500,functional
62785,functional
10714,functional
38144,non functional
11613,non functional
67811,functional
27337,functional
42525,non functional
37416,functional needs repair
15278,functional
73737,non functional
2672,non functional
35661,functional
50880,functional
17800,functional needs repair
47818,functional needs repair
3306,functional needs repair
22492,non functional
21186,functional
48265,non functional
45822,non functional
72888,functional
37787,non functional
54044,functional
53367,non functional
22493,functional
5520,functional
54949,functional
3781,functional
22819,functional
4001,functional needs repair
17650,functional
22188,functional
73771,non functional
14130,non functional
40797,functional needs repair
26732,functional
45192,functional
10960,functional
37120,functional
62796,functional
40242,non functional
10800,functional
13780,functional
6891,functional needs repair
61282,functional
5313,non functional
50786,functional
48480,functional
71289,functional
1244,functional needs repair
53749,non functional
37259,functional
64202,functional
19713,functional
14279,functional
34691,functional
9463,functional
59248,functional needs repair
55084,functional
61117,functional
61416,functional
23016,functional
33228,non functional
69628,functional
50208,functional
23954,functional
781,non functional
29139,non functional
26702,functional
39688,functional
43633,functional needs repair
30343,non functional
41470,functional
38189,non functional
13269,functional
47489,functional
37459,functional
14183,functional
43821,functional needs repair
9076,non functional
30005,functional
57568,non functional
36012,functional
40322,functional needs repair
69893,non functional
664,non functional
56870,functional
30782,non functional
3538,non functional
54027,functional
29374,functional
70870,functional
5346,non functional
59069,functional
47157,functional
14823,functional
3623,non functional
49833,functional
71830,functional
8647,functional
6349,functional
16181,functional
14949,non functional
2778,non functional
26010,functional needs repair
26120,functional
84,functional
48664,non functional
66074,non functional
48709,non functional
72145,functional
45841,functional
22854,functional
35832,non functional
70906,functional
64999,functional
11486,functional
23709,functional
71275,functional
57797,functional
27964,functional
5996,functional
15110,non functional
2293,non functional
71013,functional needs repair
33288,non functional
71384,non functional
49434,functional
34627,non functional
29663,non functional
74187,functional
54446,functional
582,non functional
20345,non functional
19684,non functional
53964,non functional
63057,non functional
66345,non functional
59712,functional
18986,functional
71794,functional
43050,functional
58993,non functional
57678,non functional
50746,functional
40441,non functional
61314,non functional
31859,functional needs repair
10387,functional
51707,functional
44113,non functional
57969,non functional
24436,non functional
39679,functional
30541,functional
14636,non functional
37926,functional
12225,functional
31926,non functional
42463,functional
49922,non functional
64183,functional
29786,non functional
62092,non functional
64704,functional needs repair
7888,non functional
58673,non functional
23745,non functional
72401,functional
8437,non functional
39206,functional
59035,non functional
66383,non functional
40189,functional
58260,functional
19850,functional
22777,functional
19331,functional
59295,functional
42260,functional
56619,functional
5083,functional
691,non functional
43437,functional needs repair
50838,functional
45223,functional needs repair
4119,non functional
38796,functional
51487,functional
69615,functional
23639,non functional
48896,functional
51485,functional
69709,functional
48297,functional
19563,functional
9885,functional
31454,non functional
60095,non functional
25611,non functional
49117,functional
42126,functional
35811,functional needs repair
40323,functional needs repair
44924,functional
31589,functional
56120,functional
47523,functional needs repair
16236,functional
10158,non functional
29163,functional
9390,functional
68650,functional
71700,functional
41728,functional
50974,non functional
27853,functional
47366,functional needs repair
24393,functional
69533,functional
44214,non functional
5804,non functional
4168,functional
36491,functional
59850,functional
27581,non functional
39534,non functional
56565,functional
54073,non functional
47516,non functional
69475,functional
14379,non functional
40538,functional
39550,non functional
38971,functional
