id,installer,longitude,latitude,num_private,basin,region_code,district_code,population,public_meeting,scheme_management,permit,construction_year,management,payment,quantity,water_quality_by_region,water_quality_by_extraction_type,water_quality_by_waterpoint_type,water_quality_by_source,water_quality_by_gps_height
5212,other,31.53104898,-7.97774109,0,Lake Tanganyika,15,4,450,True,VWC,True,2005,vwc,never pay,enough,0,0,0,0,0
66302,other,35.1450205,-9.25615946,0,Rufiji,11,4,125,True,WUA,True,1975,wua,pay monthly,dry,0,0,0,0,0
53911,DWE,36.65027683,-3.25375183,0,Pangani,2,2,150,True,VWC,True,2000,vwc,pay when scheme fails,insufficient,0,0,0,0,0
11227,DWE,34.96532979,-8.60375313,0,Rufiji,11,2,0,True,VWC,True,0,vwc,pay annually,enough,0,0,0,0,0
29870,DWE,0.0,-2e-08,0,Lake Victoria,19,6,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
33208,DWE,0.0,-2e-08,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,pay when scheme fails,insufficient,0,0,0,0,0
23452,TASAF,35.52906437,-7.82505979,0,Rufiji,11,1,1,True,VWC,True,2004,vwc,pay annually,dry,0,0,0,0,0
3028,other,39.13443513,-6.70066278,0,Wami / Ruvu,7,1,256,True,VWC,False,2010,vwc,pay per bucket,insufficient,0,0,0,0,0
57462,DWE,31.53215986,-1.5880705,0,Lake Victoria,18,2,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
62862,Community,35.51098196,-4.23243738,0,Internal,21,1,250,True,VWC,True,2008,vwc,never pay,enough,0,0,0,0,0
6785,DWE,0.0,-2e-08,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,other,enough,0,0,0,0,0
1368,KKKT,32.9801378,-8.9195497,0,Lake Rukwa,12,6,0,False,VWC,False,0,vwc,pay when scheme fails,seasonal,0,0,0,0,0
36718,other,32.86097417,-9.1930079,0,Lake Rukwa,12,6,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
43794,DANIDA,35.87930651,-10.23650115,0,Lake Nyasa,10,5,300,True,WUG,False,1994,wug,pay monthly,enough,0,0,0,0,0
72514,other,31.44927453,-1.24436168,0,Lake Victoria,18,7,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
16028,other,37.34459778,-3.36500062,0,Pangani,3,6,20,True,Water authority,True,2006,water authority,pay per bucket,insufficient,6,0,6,0,1566
50529,DWE,36.118022499999995,-8.89041402,0,Rufiji,5,4,600,True,missing,True,2009,vwc,never pay,enough,0,0,0,0,0
44258,DWE,31.779907799999997,-7.80637606,0,Lake Rukwa,15,2,300,True,VWC,True,1972,vwc,never pay,dry,0,0,0,0,0
60077,DWE,31.16021085,-3.08680428,0,Lake Tanganyika,18,4,0,True,VWC,True,0,vwc,never pay,seasonal,0,0,0,0,0
35580,DANID,35.06365577,-7.9173216,0,Rufiji,11,1,1,True,VWC,True,1989,vwc,pay annually,enough,0,0,0,0,0
25233,Hesawa,33.45395192,-2.86231068,0,Lake Victoria,19,4,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
22335,Commu,34.28763212,-9.29651597,0,Lake Nyasa,11,3,0,True,VWC,False,2002,vwc,pay annually,enough,0,0,0,0,0
10580,other,38.38377374,-6.31235046,0,Wami / Ruvu,6,1,30,False,Private operator,False,1986,private operator,pay per bucket,enough,0,0,0,0,0
19455,RWE,37.58329916,-6.13213114,0,Wami / Ruvu,5,6,120,True,VWC,True,1982,vwc,never pay,enough,0,0,0,0,0
55117,other,37.56794261,-3.06120514,0,Pangani,3,1,1,True,Company,True,2009,company,pay monthly,insufficient,0,0,0,0,0
12355,HESAWA,31.74640585,-2.81991306,0,Lake Victoria,18,8,0,True,VWC,True,0,vwc,pay monthly,insufficient,0,0,0,0,0
31223,other,37.91306852,-4.15396354,0,Pangani,3,3,25,True,Water authority,True,2000,vwc,pay annually,enough,0,0,0,0,0
24780,other,34.13838355,-8.80717586,0,Rufiji,12,7,0,True,VWC,True,0,vwc,pay monthly,seasonal,0,0,0,0,0
30301,DWE,36.85973862,-8.97462522,0,Rufiji,5,4,300,True,VWC,True,1997,vwc,pay monthly,enough,0,0,0,0,0
59452,DANID,35.46683605,-8.04726619,0,Rufiji,11,1,1,True,VWC,True,1987,vwc,pay monthly,enough,0,0,0,0,0
62591,other,38.96294513,-10.47656619,0,Ruvuma / Southern Coast,80,53,280,True,VWC,True,2006,vwc,never pay,enough,19,12,1,2,212
32289,DWE,35.63639420000001,-4.27559969,0,Internal,21,1,50,True,VWC,True,1996,vwc,never pay,enough,0,0,0,0,0
17905,Commu,35.54976397,-6.06134988,0,Internal,1,5,0,True,VWC,False,0,private operator,pay per bucket,insufficient,0,0,0,0,0
29587,other,33.80711207,-8.73714209,0,Rufiji,12,7,0,True,WUA,False,0,wua,never pay,seasonal,8,0,0,12,0
73019,Commu,34.33889934,-9.56555347,0,Lake Nyasa,11,3,0,True,VWC,False,1976,vwc,pay annually,enough,0,0,0,0,0
9925,other,34.99330743,-10.95290322,0,Lake Nyasa,10,3,60,missing,WUG,True,2011,wug,pay monthly,enough,0,0,0,0,0
9672,DANIDA,30.08860775,-4.33417212,0,Lake Tanganyika,16,2,650,True,Water authority,True,2006,water board,pay monthly,enough,0,0,0,0,0
20509,other,35.93355892,-8.263783199999999,0,Rufiji,11,7,25,True,VWC,True,2009,vwc,pay annually,enough,0,0,0,0,0
68621,other,34.86041309,-4.96550557,0,Internal,13,2,1161,True,Company,missing,2000,company,never pay,insufficient,0,0,0,0,0
11590,other,34.19385912,-1.61025818,0,Lake Victoria,20,3,150,True,VWC,False,2006,vwc,pay per bucket,seasonal,0,0,0,0,0
49978,other,33.30300721,-3.77883664,0,Internal,17,3,0,True,WUG,True,0,wug,never pay,seasonal,0,0,0,0,0
68851,other,35.59698973,-10.665700900000001,0,Ruvuma / Southern Coast,10,4,0,False,Other,True,1993,other,pay when scheme fails,dry,0,0,0,0,0
311,other,32.98389791,-4.11248241,0,Internal,14,1,0,True,VWC,False,0,vwc,pay when scheme fails,insufficient,0,0,0,0,0
47848,other,34.96545466,-6.34328846,0,Rufiji,13,3,3500,True,VWC,False,2008,vwc,pay per bucket,enough,0,0,0,0,0
68125,Central government,33.9261932,-9.62706892,0,Lake Nyasa,12,3,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
28457,other,34.25056672,-1.7206044999999999,0,Lake Victoria,20,2,90,missing,Other,True,2008,other,unknown,insufficient,14,9,1,1,1267
60382,other,33.88418017,-9.26221893,0,Lake Nyasa,12,4,0,True,Parastatal,missing,0,parastatal,unknown,enough,0,0,0,0,0
72549,District Council,33.01784282,-5.23430091,0,Lake Tanganyika,14,3,0,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
624,other,34.59987719,-9.37405309,0,Rufiji,11,4,45,True,VWC,True,2008,vwc,pay monthly,enough,0,0,0,0,0
57553,CES,37.14840957,-3.18193501,0,Pangani,3,5,35,True,Water Board,True,1999,water board,pay per bucket,enough,0,0,0,0,0
17639,DWE,30.59532487,-4.49469896,0,Lake Tanganyika,16,2,500,True,Private operator,False,2007,private operator,pay monthly,enough,0,0,0,0,0
66865,Government,30.98196622,-3.27070543,0,Lake Tanganyika,16,1,500,True,VWC,False,2006,vwc,unknown,insufficient,0,0,0,0,0
54005,Hesawa,33.46031753,-3.19198006,0,Lake Victoria,19,4,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
21933,other,36.88288593,-3.15046328,0,Internal,2,7,350,True,WUA,False,2007,wua,unknown,enough,0,0,0,0,0
58578,other,35.09258588,-9.87463259,0,Lake Nyasa,11,5,99,True,VWC,False,2005,vwc,pay monthly,enough,0,0,0,0,0
11990,other,34.75529879,-4.00183177,0,Internal,13,1,475,True,Parastatal,True,2005,parastatal,pay per bucket,enough,0,0,0,0,0
27373,other,33.83663123,-8.81609345,0,Rufiji,12,7,0,True,WUA,True,0,wua,pay monthly,seasonal,0,0,0,0,0
10504,DWE,36.34901396,-8.29000495,0,Rufiji,5,3,150,True,missing,True,2004,vwc,never pay,insufficient,0,0,0,0,0
18810,DWE,30.99619798,-1.73654423,0,Lake Victoria,18,1,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
41892,other,32.23265523,-4.99365804,0,Lake Tanganyika,14,4,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
46563,other,34.97184129,-5.09836176,0,Internal,13,2,1,True,VWC,missing,1980,vwc,unknown,dry,26,2,2,2,3270
26712,other,31.61310478,-1.82097093,0,Lake Victoria,18,3,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
51813,DWE,32.045657899999995,-8.57216635,0,Lake Rukwa,15,2,500,True,VWC,True,1973,vwc,never pay,dry,0,0,0,0,0
62418,DWE,36.65033107,-3.24181939,0,Pangani,2,2,150,True,VWC,True,1982,vwc,pay when scheme fails,enough,0,0,0,0,0
61733,Government,37.57275149,-3.29894689,0,Pangani,3,4,1,True,WUA,True,2003,wua,pay monthly,insufficient,0,0,0,0,0
8276,other,31.29695558,-7.84508472,0,Lake Rukwa,15,3,550,True,VWC,False,1983,vwc,pay annually,enough,0,0,0,0,0
16669,DWE,31.559059499999996,-7.67510514,0,Lake Rukwa,15,2,500,True,VWC,False,2008,vwc,pay per bucket,enough,0,0,0,0,0
59501,DWE,34.92232809,-9.15700126,0,Rufiji,11,4,40,True,VWC,False,2008,vwc,never pay,enough,0,0,0,0,0
6781,other,34.7118833,-5.19069224,0,Internal,13,2,1,True,VWC,missing,1960,vwc,unknown,dry,26,10,0,4,2904
62216,other,37.62404836,-3.22763596,0,Pangani,3,1,1,True,Company,True,2008,company,pay monthly,insufficient,0,0,0,0,0
18349,other,34.87816906,-9.59374753,0,Lake Nyasa,11,4,30,False,missing,False,2007,unknown,never pay,enough,0,0,0,0,0
3335,DWE,37.33113702,-3.30722114,0,Pangani,3,4,150,True,Water Board,True,1972,water board,pay per bucket,insufficient,0,0,0,0,0
18143,other,37.05401406,-6.82855952,0,Wami / Ruvu,5,1,90,True,VWC,True,2009,vwc,pay when scheme fails,enough,0,0,0,0,0
12850,DWE,37.27913503,-3.26579251,0,Pangani,3,4,40,True,Water Board,True,2007,water board,pay per bucket,enough,0,0,0,0,0
65492,other,33.22117401,-9.34960712,0,Lake Nyasa,12,5,0,True,VWC,False,0,vwc,unknown,dry,4,0,0,6,0
2663,other,32.2982374,-2.52338382,0,Lake Victoria,19,5,0,True,Water Board,True,0,water board,never pay,enough,0,0,0,0,0
70333,HESAWA,31.62701721,-3.00170787,0,Lake Victoria,18,8,0,True,WUG,True,0,wug,never pay,dry,0,0,0,0,0
1853,other,34.85073843,-5.16146079,0,Internal,13,2,1,True,VWC,missing,1990,vwc,unknown,dry,26,4,4,2,3034
58783,other,37.99371902,-5.40575363,0,Pangani,4,6,70,True,VWC,True,2006,vwc,pay per bucket,enough,0,0,0,0,0
58405,Central government,33.82731465,-9.53388834,0,Lake Nyasa,12,3,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
26926,other,33.233756899999996,-3.66340056,0,Internal,17,3,0,True,WUG,False,0,wug,never pay,seasonal,0,0,0,0,0
30441,Commu,35.74857644,-6.31428563,0,Rufiji,1,5,0,True,VWC,False,0,vwc,pay per bucket,insufficient,0,0,0,0,0
3643,World vision,31.85426856,-3.26552697,0,Lake Tanganyika,17,5,0,False,WUG,True,0,wug,unknown,enough,0,0,0,0,0
14921,DWE,35.90164448,-10.48985587,0,Rufiji,10,5,60,True,VWC,True,1993,vwc,pay monthly,enough,0,0,0,0,0
53661,DWE,0.0,-2e-08,0,Lake Victoria,19,2,0,True,missing,True,0,vwc,never pay,insufficient,0,0,0,0,0
70821,TASAF,32.36494102,-8.37045009,0,Lake Rukwa,12,6,0,False,VWC,False,0,vwc,pay monthly,insufficient,2,4,1,2,0
37419,other,30.60605901,-3.94255697,0,Lake Tanganyika,16,1,700,True,VWC,False,2004,vwc,unknown,insufficient,0,0,0,0,0
58699,DWE,29.73573745,-4.87243748,0,Lake Tanganyika,16,3,239,True,WUG,True,2009,vwc,pay monthly,enough,0,0,0,0,0
12262,other,39.42526643,-10.2471148,0,Ruvuma / Southern Coast,80,23,324,False,VWC,False,2006,vwc,pay per bucket,enough,0,0,0,0,0
37737,DWE,33.99650922,-3.1190862,0,Lake Victoria,17,2,0,True,WUG,False,0,wug,other,insufficient,0,0,0,0,0
63732,Government,36.36017919,-6.2208727999999995,0,Wami / Ruvu,1,1,0,True,VWC,True,0,vwc,never pay,enough,12,1,1,1,0
18579,other,30.11278022,-4.5137481,0,Lake Tanganyika,16,2,520,True,Water authority,True,2008,water board,pay monthly,insufficient,0,0,0,0,0
47866,TASAF,36.96150617,-11.20919962,0,Ruvuma / Southern Coast,10,1,1,True,VWC,False,2007,vwc,pay annually,enough,0,0,0,0,0
7335,other,33.0523044,-9.39296196,0,Lake Nyasa,12,5,0,True,VWC,False,0,vwc,unknown,seasonal,6,3,3,3,0
62803,other,37.63824320000001,-3.3760231,0,Pangani,3,1,1,True,Company,True,2003,company,pay monthly,insufficient,0,0,0,0,0
30783,DANIDA,34.64682879,-11.08623379,0,Lake Nyasa,10,3,90,True,VWC,True,1992,vwc,pay monthly,dry,0,0,0,0,0
48069,DWE,37.78335919,-6.97140638,0,Wami / Ruvu,5,2,900,True,VWC,True,2008,vwc,never pay,insufficient,0,0,0,0,0
18350,DWE,0.0,-2e-08,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,other,enough,5,5,5,5,0
49794,TCRS,30.60875455,-3.4921716,0,Lake Tanganyika,16,1,350,True,VWC,False,2005,vwc,unknown,insufficient,0,0,0,0,0
49048,other,33.62663988,-8.95968153,0,Rufiji,12,2,0,True,VWC,False,0,wug,never pay,enough,0,0,0,0,0
63140,other,38.28279243,-4.88686414,0,Pangani,4,2,350,True,VWC,False,2007,vwc,pay per bucket,enough,0,0,0,0,0
20968,DWE,31.01656422,-1.55147568,0,Lake Victoria,18,1,0,True,missing,True,0,other,never pay,seasonal,0,0,0,0,0
68660,Hesawa,33.13340374,-3.23459106,0,Lake Victoria,19,4,0,True,VWC,True,0,vwc,never pay,dry,14,14,2,4,0
18187,other,39.02901585,-6.57734367,0,Wami / Ruvu,6,1,40,True,Company,True,2007,private operator,pay per bucket,enough,0,0,0,0,0
30696,District Council,37.92818941,-4.40114151,0,Pangani,3,3,123,True,VWC,True,2012,vwc,pay when scheme fails,insufficient,0,0,0,0,0
36359,other,39.81593391,-10.53707673,0,Ruvuma / Southern Coast,99,1,150,True,VWC,True,2011,vwc,pay per bucket,enough,17,5,3,2,226
7446,DWE,31.428741600000002,-1.20088429,0,Lake Victoria,18,7,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
575,other,34.36866397,-8.74049924,0,Rufiji,12,7,0,False,Water Board,True,0,water board,never pay,seasonal,0,0,0,0,0
61609,DWE,30.91458985,-1.50235443,0,Lake Victoria,18,1,0,True,missing,True,0,other,never pay,seasonal,0,0,0,0,0
44044,other,33.40267546,-3.56424549,0,Internal,17,7,0,True,WUG,True,0,wug,pay when scheme fails,insufficient,0,0,0,0,0
22581,other,38.71243288,-6.94365735,0,Wami / Ruvu,6,3,1,True,VWC,False,1978,vwc,never pay,enough,0,0,0,0,0
5131,DWE,0.0,-2e-08,0,Lake Victoria,19,2,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
57582,CES,37.12935853,-3.2107001,0,Pangani,3,5,60,True,Water Board,True,1999,water board,pay per bucket,enough,0,0,0,0,0
57089,Government,33.10372961,-3.91588851,0,Internal,17,3,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
6818,other,33.10502865,-3.35299373,0,Lake Victoria,19,4,0,True,VWC,True,0,vwc,pay annually,enough,0,0,0,0,0
19909,other,38.43392315,-6.53065768,0,Wami / Ruvu,6,1,800,True,VWC,False,1993,vwc,never pay,insufficient,0,0,0,0,0
12300,other,38.96553799,-9.97854755,0,Ruvuma / Southern Coast,80,53,1300,True,VWC,False,1980,vwc,never pay,enough,19,2,2,1,266
60888,DWE,37.4840104,-3.32580496,0,Pangani,3,4,15,True,Water Board,True,2008,water board,pay per bucket,enough,0,0,0,0,0
25561,other,34.74247365,-9.82460159,0,Lake Nyasa,11,5,1500,True,VWC,False,2008,vwc,pay when scheme fails,insufficient,0,0,0,0,0
13504,DANIDA,33.30943607,-8.97338053,0,Lake Rukwa,12,2,0,True,VWC,True,0,wug,pay when scheme fails,insufficient,0,0,0,0,0
26200,DWE,30.48693145,-3.55734809,0,Lake Tanganyika,16,1,210,True,VWC,False,1991,vwc,unknown,insufficient,0,0,0,0,0
50232,other,32.49663583,-4.94852748,0,Lake Tanganyika,14,3,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
57366,Commu,34.22415713,-9.36355004,0,Lake Nyasa,11,3,0,True,VWC,False,2000,vwc,never pay,insufficient,0,0,0,0,0
7411,CES,37.22866432,-3.2565048,0,Pangani,3,5,90,True,Water Board,True,2008,water board,pay per bucket,enough,0,0,0,0,0
28505,DWE,31.08518913,-7.33923945,0,Lake Rukwa,15,3,1,False,VWC,False,1984,vwc,never pay,enough,16,10,1,2,1527
66100,other,38.55428069,-10.18867637,0,Ruvuma / Southern Coast,8,3,303,True,VWC,False,1979,vwc,pay per bucket,dry,38,10,6,4,616
10430,other,35.85222417,-3.39057348,0,Internal,2,1,1,False,WUA,missing,2000,wua,never pay,enough,0,0,0,0,0
26948,other,36.34980312,-11.17838853,0,Ruvuma / Southern Coast,10,5,90,True,WUG,False,2007,wug,pay monthly,insufficient,0,0,0,0,0
21651,other,30.18943277,-4.39426121,0,Lake Tanganyika,16,2,950,True,Water authority,True,1997,vwc,pay when scheme fails,enough,0,0,0,0,0
70740,DWE,29.64474058,-4.78759895,0,Lake Tanganyika,16,3,450,True,VWC,True,1992,vwc,unknown,insufficient,0,0,0,0,0
50532,other,37.58178585,-3.27429619,0,Pangani,3,4,1,True,WUA,True,0,wua,never pay,insufficient,0,0,0,0,0
40066,DWE,31.50482465,-8.45230805,0,Lake Tanganyika,15,2,150,True,VWC,True,1981,vwc,never pay,insufficient,0,0,0,0,0
33063,DWE,36.69156066,-3.3184387,0,Pangani,2,2,200,True,VWC,True,1998,vwc,never pay,enough,0,0,0,0,0
73851,other,35.09868614,-9.55674833,0,Lake Nyasa,11,4,25,True,VWC,False,1998,vwc,never pay,enough,0,0,0,0,0
59022,DWE,30.94652961,-1.6404251,0,Lake Victoria,18,1,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
35814,DWE,36.7913259,-3.46894493,0,Pangani,2,2,300,True,VWC,True,1978,vwc,never pay,insufficient,0,0,0,0,0
41757,other,38.86984865,-6.74007625,0,Wami / Ruvu,6,2,1,False,Water authority,True,2008,private operator,pay per bucket,enough,0,0,0,0,0
37277,DWE,37.49035317,-3.28159201,0,Pangani,3,4,50,False,VWC,True,1972,vwc,never pay,enough,0,0,0,0,0
6394,KKKT,33.10169578,-9.24797635,0,Lake Nyasa,12,6,0,True,VWC,False,0,vwc,pay when scheme fails,enough,0,0,0,0,0
22115,Government,33.15849627,-8.41461059,0,Lake Rukwa,12,1,0,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
66554,other,33.86784596,-9.39847962,0,Lake Nyasa,12,4,0,True,Water authority,missing,0,water authority,unknown,enough,0,0,0,0,0
6694,other,39.29248956,-7.02820103,0,Wami / Ruvu,60,43,1041,True,Private operator,False,2010,private operator,never pay,enough,0,0,0,0,0
51316,other,39.16439239,-6.74428004,0,Wami / Ruvu,7,1,286,True,VWC,False,1970,vwc,pay per bucket,dry,0,0,0,0,0
69580,DWE,38.80320444,-4.86863076,0,Pangani,4,8,30,True,VWC,True,2007,vwc,pay monthly,insufficient,0,0,0,0,0
42495,TCRS,30.37142899,-5.51735613,0,Lake Tanganyika,15,1,175,True,Water authority,True,1985,water authority,never pay,enough,0,0,0,0,0
38887,HESAWA,32.95091953,-2.64135693,0,Lake Victoria,19,7,0,True,VWC,True,0,vwc,pay annually,seasonal,0,0,0,0,0
9226,Government,37.74813926,-3.92589663,0,Pangani,3,3,520,True,Water authority,missing,2008,vwc,never pay,enough,3,7,1,1,1229
29192,DWE,36.01107899,-9.08712999,0,Rufiji,5,4,1,True,VWC,True,1972,vwc,never pay,dry,0,0,0,0,0
50900,DWE,36.66282416,-3.57027952,0,Pangani,2,2,150,True,VWC,True,2000,vwc,pay per bucket,enough,0,0,0,0,0
43998,other,39.11849099,-4.86052097,0,Pangani,4,8,1,True,VWC,True,2008,vwc,pay per bucket,enough,11,1,1,1,0
70804,DWE,39.015281200000004,-4.99197127,0,Pangani,4,4,1,True,VWC,True,1993,vwc,never pay,dry,0,0,0,0,0
55464,DWE,29.72998241,-4.60956244,0,Lake Tanganyika,16,3,200,True,VWC,True,2009,vwc,unknown,enough,0,0,0,0,0
37478,other,34.38367382,-4.48283155,0,Internal,13,1,225,True,WUA,True,2006,wua,pay per bucket,enough,0,0,0,0,0
23314,DWE,38.79805657,-4.97080233,0,Pangani,4,8,460,True,VWC,True,2003,vwc,pay per bucket,insufficient,0,0,0,0,0
57821,other,32.68988635,-2.56684434,0,Lake Victoria,19,5,0,True,VWC,True,0,vwc,never pay,enough,7,1,1,1,0
18440,DWE,33.16058495,-4.57784703,0,Lake Tanganyika,14,1,0,False,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
59859,Government,33.56464247,-2.52323353,0,Lake Victoria,19,2,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
149,other,32.86745043,-9.21134985,0,Lake Rukwa,12,6,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
44602,DWE,34.67915999,-9.14491005,0,Rufiji,11,4,53,True,VWC,True,2008,vwc,pay monthly,insufficient,0,0,0,0,0
49778,other,35.15881316,-4.22618346,0,Internal,21,3,182,True,VWC,True,2009,vwc,pay per bucket,enough,0,0,0,0,0
23779,other,37.75668372,-5.98556114,0,Wami / Ruvu,5,6,1,True,VWC,True,2011,vwc,pay monthly,insufficient,0,0,0,0,0
1811,KKKT,32.8302289,-9.24792042,0,Lake Rukwa,12,6,0,False,VWC,False,0,vwc,pay when scheme fails,insufficient,0,0,0,0,0
31451,other,34.84206129,-4.82048253,0,Internal,13,4,86,True,WUG,True,2004,wug,never pay,enough,0,0,0,0,0
58806,DWE,32.96053582,-3.79990296,0,Internal,17,3,0,True,missing,True,0,wug,unknown,enough,0,0,0,0,0
5952,other,36.84303487,-3.34999169,0,Pangani,2,7,96,True,VWC,True,2001,vwc,unknown,seasonal,0,0,0,0,0
36156,Government,0.0,-2e-08,0,Lake Victoria,19,6,0,True,VWC,True,0,vwc,unknown,dry,14,0,6,12,0
5490,other,38.07456542,-4.46613143,0,Pangani,3,3,140,True,Water authority,True,2013,vwc,pay monthly,enough,0,0,0,0,0
7279,other,36.45863993,-6.14068062,0,Wami / Ruvu,1,3,0,True,VWC,False,0,vwc,pay per bucket,enough,12,3,3,2,0
39402,DWE,32.02659442,-3.29997319,0,Lake Tanganyika,17,5,0,True,WUG,True,0,wug,unknown,enough,0,0,0,0,0
31769,HESAWA,33.18314998,-2.8087356,0,Lake Victoria,19,7,0,True,VWC,True,0,vwc,pay when scheme fails,enough,0,0,0,0,0
52362,other,33.18459595,-3.89037055,0,Internal,17,3,0,True,WUG,True,0,wug,never pay,dry,0,0,0,0,0
14517,other,35.05862499,-8.86814509,0,Rufiji,11,4,120,True,VWC,False,2009,vwc,pay when scheme fails,enough,0,0,0,0,0
74207,other,38.97015949,-5.43005475,0,Pangani,4,5,30,True,Private operator,False,2004,private operator,never pay,seasonal,11,2,2,1,-5
26529,DWE,33.21958289,-2.13248445,0,Lake Victoria,20,4,540,True,WUG,False,1999,wug,pay when scheme fails,insufficient,14,1,1,1,1140
24701,DWE,38.85651326,-7.74202223,0,Rufiji,60,53,1,True,VWC,False,1994,vwc,never pay,dry,0,0,0,0,0
11910,DWE,33.14689317,-4.09401926,0,Internal,14,1,0,False,VWC,True,0,vwc,never pay,enough,15,8,0,2,0
23468,Hesawa,34.16991034,-1.38610571,6,Lake Victoria,20,6,258,missing,VWC,False,1994,vwc,unknown,enough,14,3,3,2,1224
59908,other,36.19868493,-5.04667521,0,Internal,1,1,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
104,other,35.80579423,-8.25195352,0,Rufiji,11,7,120,True,VWC,True,2006,vwc,pay per bucket,enough,0,0,0,0,0
22912,other,33.80369224,-9.14433539,0,Lake Nyasa,12,4,0,True,VWC,missing,0,vwc,never pay,enough,0,0,0,0,0
48284,other,37.67444798,-3.62003521,0,Pangani,3,2,200,True,Water Board,False,1972,water board,pay monthly,insufficient,0,0,0,0,0
47383,WEDECO,34.06659932,-3.59240199,0,Internal,17,6,0,True,WUG,True,0,wug,never pay,enough,0,0,0,0,0
10405,other,32.61313769,-5.09836574,0,Lake Tanganyika,14,3,0,True,VWC,True,0,vwc,pay per bucket,insufficient,0,0,0,0,0
19857,DWE,0.0,-2e-08,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,never pay,insufficient,0,0,0,0,0
69184,other,34.64485657,-8.82805345,0,Rufiji,11,4,150,True,WUA,True,1987,wua,pay monthly,enough,0,0,0,0,0
2788,other,34.23556766,-8.65185727,0,Rufiji,12,7,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
50645,CES,37.17852155,-3.21706814,0,Pangani,3,5,50,True,Water Board,True,1999,water board,pay per bucket,enough,0,0,0,0,0
47587,HESAWA,32.85616271,-2.95494585,0,Lake Victoria,19,7,0,missing,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
48804,TCRS,32.09046373,-4.62940181,0,Lake Tanganyika,14,4,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
1616,HESAWA,30.65113926,-2.52927317,0,Lake Victoria,18,30,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
37614,other,37.5715771,-6.22125166,0,Wami / Ruvu,5,6,40,True,VWC,True,1967,vwc,never pay,enough,0,0,0,0,0
56672,RWE,36.79859336,-3.34265745,0,Pangani,2,7,120,True,VWC,True,1977,vwc,unknown,insufficient,0,0,0,0,0
66842,AMREF,39.18015013,-7.2412677,0,Rufiji,6,4,300,True,VWC,False,2001,vwc,never pay,seasonal,0,0,0,0,0
32562,other,38.98929627,-6.77439978,0,Wami / Ruvu,6,2,1,False,Private operator,True,2010,private operator,pay per bucket,insufficient,0,0,0,0,0
68554,Government,30.12668109,-4.23637808,0,Lake Tanganyika,16,2,1430,True,Water authority,False,1978,vwc,other,enough,0,0,0,0,0
51024,DWE,36.51833113,-8.52146073,0,Rufiji,5,4,1,True,VWC,True,1985,vwc,never pay,dry,0,0,0,0,0
49646,DWE,31.46157277,-3.28473691,0,Lake Tanganyika,18,4,0,True,VWC,True,0,vwc,pay monthly,enough,0,0,0,0,0
59995,other,34.94031186,-5.9916952000000006,0,Internal,13,3,300,False,VWC,False,1978,vwc,never pay,enough,0,0,0,0,0
46467,WEDECO,32.75,-3.92279708,0,Lake Victoria,17,3,0,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
12529,other,30.57657051,-2.59413809,0,Lake Victoria,18,30,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
33589,Community,36.97899205,-3.28515545,0,Pangani,2,7,174,True,VWC,True,1963,vwc,unknown,insufficient,0,0,0,0,0
1478,DWE,37.47847194,-3.29818722,0,Pangani,3,4,5,True,Water Board,True,2008,water board,pay per bucket,enough,0,0,0,0,0
30625,Community,35.34208295,-4.20219868,0,Internal,21,1,350,True,VWC,True,2005,vwc,pay monthly,enough,0,0,0,0,0
