id,status_group
6679,functional
52462,functional
61816,non functional
526,functional needs repair
47540,functional
30418,functional
53952,functional
20531,non functional
47543,functional
31146,functional
125,non functional
5499,functional
72285,functional
4735,functional
11499,non functional
3853,non functional
28072,functional
40135,non functional
12328,functional needs repair
73111,functional
64847,non functional
40698,functional
68740,non functional
55815,functional
32441,non functional
68822,functional
1697,functional
32316,functional
41560,functional
56804,functional needs repair
23953,functional
3928,non functional
52664,non functional
63354,functional
17883,functional
10244,functional
70827,non functional
27724,functional
1275,non functional
8526,functional
59800,non functional
45828,functional
18816,functional
31382,non functional
53593,functional
5175,functional
20886,functional
30542,non functional
4075,functional
35564,functional
43368,functional needs repair
39905,functional
10602,functional
32516,functional
63848,non functional
32650,non functional
62302,functional
11952,functional needs repair
15499,non functional
8820,functional needs repair
60522,functional
34212,functional
22198,non functional
63591,functional
61328,functional
2760,non functional
43944,non functional
39138,non functional
5612,non functional
60046,functional
71530,functional
23717,non functional
45691,non functional
12093,non functional
46912,functional
11085,functional needs repair
17308,functional
72660,non functional
27866,functional
66846,functional
11106,functional
62813,functional
30937,functional
62570,non functional
65395,non functional
40567,functional
10394,functional
16834,non functional
49732,functional
51386,functional needs repair
11580,functional
56438,functional needs repair
35373,functional
28379,non functional
19592,functional
69873,functional
49071,functional needs repair
71682,non functional
26181,functional
32806,functional
72415,functional
38609,functional
61622,functional needs repair
10821,non functional
63330,functional
10998,functional
44534,functional
69308,functional needs repair
72208,non functional
11798,functional
55243,functional
8944,non functional
51145,functional needs repair
66487,functional
66719,functional
25943,functional
73545,functional
66331,functional
1906,non functional
59962,functional
51266,non functional
58992,functional
11089,functional needs repair
67927,functional
21332,functional
52599,functional
16659,functional
56687,functional
14656,non functional
72300,functional needs repair
68773,non functional
162,non functional
4209,non functional
5474,functional
7336,non functional
60057,functional
3218,functional
66694,non functional
27872,non functional
70135,non functional
20495,functional
67026,functional needs repair
34740,non functional
41992,functional
53181,non functional
51390,non functional
14913,functional
25165,functional needs repair
55177,functional
52290,functional
45211,non functional
60915,non functional
23790,functional
60554,non functional
44514,functional needs repair
45295,functional needs repair
64746,functional
17572,functional
13956,functional
24128,non functional
44396,non functional
49369,non functional
27810,non functional
38834,non functional
46192,functional
64641,non functional
44802,non functional
72734,functional
18974,non functional
20827,functional
72906,functional
14694,functional
21951,non functional
2253,non functional
45369,non functional
14893,functional
67040,functional
52278,functional
22854,functional
25967,non functional
56003,functional
28776,non functional
34386,functional
21384,functional
39264,functional
7704,non functional
15922,functional
61362,functional
23662,functional
56159,non functional
14258,functional
20490,functional
5949,non functional
47568,non functional
3613,non functional
62944,non functional
36455,non functional
8662,non functional
53099,functional
42401,functional
6699,functional
22625,non functional
29289,functional
63690,functional needs repair
31375,non functional
39639,non functional
28572,functional
7536,non functional
48146,non functional
63577,functional needs repair
72178,functional
25725,functional
67034,non functional
1159,non functional
67856,functional
49453,functional
52604,functional
55529,functional
24365,non functional
35458,non functional
57673,non functional
20229,functional
57651,non functional
18591,functional
2487,functional
37833,functional
1564,non functional
3686,functional
6338,non functional
29850,functional
47965,non functional
73242,non functional
15963,non functional
68047,non functional
71457,non functional
32403,non functional
63196,functional
12996,non functional
20407,functional
71408,functional
70712,non functional
50942,functional
64566,functional
69366,functional needs repair
41930,functional
41338,functional
15600,functional
49391,non functional
60019,functional
36785,non functional
47299,functional
52061,functional
59242,functional needs repair
45125,functional
16638,functional
6714,functional
71085,functional
40478,non functional
65003,functional
47502,non functional
17458,non functional
64214,functional
63826,functional
72620,functional
43616,functional
26255,functional
21279,functional
17372,functional
48197,non functional
32820,non functional
65281,functional
40761,functional
35130,non functional
10960,functional
22253,non functional
20711,non functional
11418,non functional
48083,functional
63692,functional
35521,functional
2780,non functional
14149,non functional
4322,non functional
69217,non functional
53718,functional needs repair
774,functional
36191,non functional
52676,functional
72390,non functional
51520,functional
62964,functional
58653,non functional
18408,non functional
35255,functional
17451,functional
5073,functional
66301,non functional
46907,functional
7144,functional
17638,non functional
72088,non functional
65229,functional
35072,non functional
26902,non functional
65595,functional
34028,functional
38953,functional
64975,non functional
63036,non functional
59517,functional
12228,functional needs repair
52475,functional
62564,functional
23014,non functional
35473,non functional
57752,functional
44142,non functional
17217,non functional
1595,functional needs repair
22219,functional
41415,functional
71198,functional
37291,non functional
12476,functional
62149,functional
41738,non functional
30178,non functional
46167,functional
32391,functional
19742,functional
11481,non functional
52447,non functional
8034,functional
74120,functional needs repair
34405,non functional
36375,functional
1289,functional
10534,functional
26248,functional
64190,functional needs repair
43389,non functional
38924,functional
36011,non functional
66148,non functional
24959,non functional
23920,non functional
71891,functional
73225,functional
60344,functional needs repair
3560,non functional
10854,functional
60118,non functional
20414,non functional
49718,functional
72938,functional
69738,functional
10678,functional
34343,functional
25926,functional
58424,non functional
7446,functional
71553,functional
58208,functional
45074,functional
74081,functional
18449,functional
48901,functional
54688,non functional
38377,non functional
59572,non functional
28422,functional
10327,functional
66069,functional needs repair
36184,non functional
55089,functional needs repair
26033,non functional
37954,non functional
30005,functional
32595,functional needs repair
1410,functional
26897,non functional
22138,functional
30754,non functional
63650,non functional
70125,functional
29067,functional
9618,functional needs repair
51979,functional
73710,non functional
38424,functional
42039,functional
36834,functional
12532,functional
14130,non functional
32436,non functional
15451,functional
44400,functional
61133,non functional
43930,functional needs repair
40117,functional
66957,functional needs repair
2901,non functional
37641,non functional
72607,functional needs repair
33534,functional
29095,functional
49615,non functional
69888,functional
62651,non functional
52076,functional
25275,non functional
33849,functional
23365,non functional
23630,functional
29652,functional
27765,non functional
50398,functional
35126,non functional
42783,non functional
10165,non functional
2619,functional
28043,functional
73480,functional
6764,functional
49678,non functional
26701,functional
62247,functional needs repair
5283,functional
22274,functional
32966,non functional
4088,functional needs repair
9134,functional needs repair
61810,functional
27966,non functional
68994,functional
9673,non functional
9030,non functional
64909,functional needs repair
50932,non functional
42506,functional
69606,functional
1052,functional
70716,functional
29360,non functional
43557,non functional
6569,non functional
48949,non functional
44355,functional
26655,non functional
37677,functional
65736,functional
5723,functional
16166,functional needs repair
27290,non functional
42168,functional
23151,non functional
20300,non functional
21342,functional
37882,non functional
35828,non functional
71045,functional
45936,functional
36688,functional
5056,functional
10013,functional
14218,non functional
32577,functional
34483,non functional
31497,functional
74146,non functional
17541,functional needs repair
54292,functional
720,non functional
18790,functional
49573,functional
5120,non functional
67725,functional
29834,functional
1935,functional
9920,functional
23541,non functional
46562,non functional
52095,non functional
8885,functional
11311,non functional
2143,functional
72586,functional
63296,non functional
48871,non functional
54787,non functional
37920,functional
41578,functional
46133,functional
23239,functional
47100,functional
5574,functional needs repair
11636,functional
9757,functional
35853,functional needs repair
11446,non functional
32249,functional
47378,non functional
21574,non functional
64749,non functional
74199,non functional
25464,functional
46529,non functional
57913,functional
40961,functional
2523,functional
23189,functional
17028,functional
20692,functional
28995,non functional
45845,functional
60448,functional
27947,functional
61116,functional
19663,functional
2188,non functional
40723,non functional
10303,functional needs repair
71969,functional
44644,non functional
15272,functional
9274,functional needs repair
35262,non functional
50704,functional needs repair
43793,functional
7803,functional
36406,functional
46421,functional needs repair
69267,functional needs repair
29778,functional needs repair
37261,functional
44902,functional
14767,functional
67224,non functional
50727,non functional
19370,non functional
42745,functional
39826,functional
70485,functional
9376,non functional
62948,non functional
39083,functional
25551,functional
24745,functional
40596,functional
66010,functional
67748,non functional
22758,non functional
17224,non functional
58394,non functional
49224,non functional
10507,functional
41778,non functional
22562,non functional
47041,functional
46853,functional
652,non functional
68545,functional
5602,functional
35959,functional
12421,functional
40889,functional
67713,functional
42882,functional
8935,functional
64063,non functional
64226,functional
56913,non functional
57610,functional needs repair
29571,non functional
40988,functional
6660,functional
46206,non functional
2415,functional needs repair
6509,functional
66503,functional
50263,non functional
49488,functional needs repair
8697,non functional
70521,non functional
72027,non functional
44028,functional
13677,functional
54372,non functional
28881,functional
48240,functional
10145,non functional
56350,non functional
16519,functional
34883,functional
27572,functional
68279,non functional
51782,non functional
15309,functional
43582,non functional
8571,non functional
57247,non functional
9783,functional
23719,functional
63818,non functional
1636,functional needs repair
17094,functional
19700,functional needs repair
33046,non functional
3342,functional
63066,functional
72807,functional
23236,non functional
661,functional
72590,functional needs repair
72772,non functional
56351,functional
14668,functional needs repair
29356,non functional
69292,non functional
32455,functional
63437,non functional
8178,functional
37325,non functional
45714,non functional
18969,functional
23033,functional
21922,non functional
25697,functional needs repair
7599,functional
24126,functional needs repair
16156,functional
53422,functional
22017,functional
42129,functional
51570,functional
62560,functional
25997,non functional
63830,functional
25525,functional
21740,functional
68775,functional
67701,functional needs repair
57138,functional
40479,non functional
53988,non functional
34071,functional
32847,functional
5978,non functional
37858,non functional
29841,functional
16446,functional needs repair
57104,non functional
24348,functional
2127,functional needs repair
9858,functional
13068,functional
12973,functional
42663,non functional
47599,functional
53991,functional needs repair
1943,non functional
50736,functional
15907,functional
7540,non functional
14692,non functional
9076,non functional
33219,non functional
72205,non functional
33995,functional
40554,functional
58813,non functional
133,non functional
60614,functional
73240,functional
4811,functional
23286,non functional
16091,functional
29883,functional
4595,functional
323,non functional
65468,functional
39461,non functional
46383,functional
18795,non functional
19586,functional
70202,non functional
4324,functional needs repair
33957,functional
53594,functional
51276,functional
43737,non functional
27218,functional
68812,functional
46819,functional
27977,functional
70317,non functional
27182,functional
36203,functional
44588,functional
32807,functional needs repair
40574,non functional
42237,non functional
19825,functional
34991,functional needs repair
15563,functional
5999,functional
6830,functional
16097,functional
23685,functional
54816,functional
24809,non functional
45148,functional
35056,functional
50860,functional
28383,functional
73773,functional
5702,non functional
38718,non functional
47324,functional
72017,functional
19260,non functional
325,functional
20200,functional
5163,non functional
53385,non functional
71064,non functional
36054,functional
8472,non functional
27264,non functional
41096,non functional
60765,functional
66901,functional
49939,non functional
68029,functional
36360,functional
71454,functional
57648,functional
70999,non functional
29206,functional
53119,non functional
46732,functional
61100,non functional
38872,non functional
36591,non functional
14310,non functional
29464,functional
1296,functional
52288,non functional
23458,non functional
26947,non functional
25815,functional
10224,functional
72491,functional
39488,functional
47675,functional
62663,functional
26676,functional
8386,functional
52851,functional
15051,functional
67055,functional
16489,functional
8007,functional
70510,non functional
69295,functional needs repair
2706,non functional
43385,functional
63526,functional
51673,functional
46122,functional
45463,functional
17810,non functional
54229,non functional
11679,functional
69605,functional
64367,non functional
45116,non functional
43229,functional
17199,non functional
3318,functional
57932,functional
4353,functional
33880,functional
39631,non functional
40850,functional
18931,non functional
73936,functional
22203,functional
10255,non functional
30433,non functional
16897,functional
61571,functional
24513,non functional
47435,non functional
55010,functional needs repair
5906,functional
20722,functional
16047,functional
4389,functional
31479,functional
67168,functional
44146,functional
26156,non functional
24777,functional
3654,functional
25132,functional
26213,functional
22582,functional
35757,functional
64919,functional
7405,functional
56103,functional
65271,functional
19423,functional
51611,functional needs repair
36450,functional needs repair
21293,functional
34745,functional
57172,functional
18070,non functional
39801,non functional
68443,functional
9202,functional
29174,non functional
16761,non functional
62774,functional
18410,non functional
35817,functional
21636,non functional
27713,non functional
14415,functional needs repair
15333,non functional
35353,non functional
27929,functional
72872,non functional
10636,non functional
8002,non functional
42541,functional
32458,functional
15198,functional
6835,functional
46552,non functional
11713,non functional
32333,functional
74077,non functional
33891,functional
46368,non functional
71547,non functional
37841,non functional
57007,functional
12616,functional
43649,functional
42730,non functional
14618,functional
13538,functional
23830,functional
25317,functional
745,functional
49796,non functional
15479,non functional
20770,functional
25077,functional
17086,non functional
39469,functional
72216,functional
70878,functional
5419,functional
1266,non functional
45087,non functional
42644,functional
45830,functional
70509,non functional
64455,functional
72387,functional
53583,functional
13132,functional needs repair
18159,non functional
31573,non functional
67259,functional needs repair
28247,non functional
25097,functional needs repair
62723,functional
57611,non functional
27623,non functional
52696,non functional
46087,functional needs repair
28223,functional
13130,non functional
63256,functional
32538,non functional
32828,non functional
59373,functional
36091,functional
30974,functional
16711,non functional
63072,functional needs repair
47891,non functional
47073,functional
2502,functional
62120,functional
59562,functional
11275,functional
25122,non functional
38221,non functional
43755,functional needs repair
27436,non functional
9712,functional needs repair
6722,functional
23486,functional
18057,functional
58566,non functional
1094,functional
42516,functional needs repair
58547,non functional
14989,functional
14835,functional
71925,functional
68153,functional
57103,non functional
38911,functional needs repair
1336,functional
60377,non functional
1021,functional
14462,non functional
37323,non functional
34726,functional
70539,functional
35459,functional
54025,functional
3490,non functional
1849,non functional
20604,non functional
26088,functional
69923,functional needs repair
26421,functional
51472,non functional
42796,non functional
68467,functional
21582,functional
37195,non functional
48374,non functional
34648,non functional
4717,functional
65087,functional
25142,functional
59361,functional
9810,non functional
39650,non functional
66471,non functional
60380,non functional
60572,functional
55533,functional needs repair
48004,functional
37458,functional
20783,functional
40432,non functional
21547,non functional
12643,non functional
68596,functional
16597,non functional
19722,functional
68321,functional
11271,functional
54690,functional
31832,non functional
15311,non functional
2664,non functional
61492,non functional
22692,functional
13494,functional needs repair
24279,functional
71752,functional
34790,functional
24788,functional
49082,functional
9128,functional
11242,functional
8086,functional
42903,non functional
14871,functional
17679,functional
55465,functional
7864,non functional
31021,functional
38003,functional
26898,functional needs repair
71859,functional needs repair
53353,functional needs repair
72893,non functional
57484,non functional
32514,non functional
55262,non functional
49075,non functional
1300,functional
59164,non functional
4839,functional
21519,functional needs repair
36762,functional
4478,functional
40802,functional
70762,non functional
50044,functional needs repair
68961,functional
27370,functional
53826,non functional
2210,functional
773,functional
44645,functional
2237,functional
44399,non functional
60654,functional
12221,non functional
50329,functional
6104,non functional
37827,non functional
71002,functional
16102,non functional
45040,functional needs repair
74125,functional needs repair
60002,functional
16419,functional
36728,functional
23131,non functional
52116,functional
3950,functional
41663,functional
4277,functional
41612,functional
42180,functional
9662,functional
9733,functional
57719,non functional
38401,functional needs repair
36359,functional
19875,functional
16588,functional
5392,non functional
202,functional
45604,functional
69762,functional
40870,functional
25516,non functional
61339,functional
64199,non functional
59301,functional
36790,functional needs repair
58493,functional
51910,non functional
52413,non functional
43589,non functional
72530,functional needs repair
73510,functional
12381,non functional
30660,functional
71513,non functional
32717,functional
24683,functional
34992,functional
45065,functional
73922,non functional
8232,non functional
58198,non functional
69862,non functional
19061,non functional
18074,functional
51665,non functional
35797,functional
55519,functional
22420,non functional
17165,functional
38777,functional
53585,non functional
28998,functional
36099,functional
32099,non functional
22827,non functional
54993,functional
8546,functional
51003,functional
6974,non functional
41064,functional
60803,functional
15581,functional
13768,non functional
31838,functional needs repair
54666,non functional
69498,non functional
46070,functional
9869,functional
35348,non functional
31015,non functional
12152,non functional
31492,functional needs repair
37916,functional
32280,non functional
4501,functional
49170,functional
4275,functional
69126,functional
61298,functional needs repair
73600,functional
7309,functional needs repair
48848,non functional
57969,non functional
63961,non functional
51554,non functional
48379,non functional
41315,functional
66996,functional
46517,functional
4446,functional
73154,functional
11080,functional
25309,functional
22503,functional
44006,functional
28051,non functional
61566,functional
26872,non functional
31087,functional needs repair
30893,non functional
43854,functional
26107,non functional
23780,functional
62276,non functional
2403,functional needs repair
7059,non functional
9693,non functional
42590,non functional
21942,functional
30600,functional
13453,functional
2119,non functional
37730,non functional
13239,non functional
45107,functional needs repair
40172,non functional
70707,non functional
46376,functional
12084,functional
34975,functional
52815,functional
68032,functional
66986,non functional
11723,non functional
59707,functional
44649,non functional
18612,functional needs repair
40343,functional
18104,functional needs repair
12712,functional
23030,functional
1557,non functional
29681,non functional
12850,functional
60675,functional
17305,non functional
22994,non functional
53432,functional
5202,non functional
15178,functional
59790,functional
36809,non functional
35158,non functional
40538,functional
32472,functional
24978,functional
1388,non functional
7122,functional
65040,non functional
62066,functional
59980,functional
45437,functional
63366,functional
44241,functional
63458,functional
65450,non functional
62808,functional
5354,non functional
23846,functional
69412,non functional
51521,functional
57687,non functional
3035,functional
57192,non functional
22178,non functional
10265,functional
26838,functional
30226,functional
27448,functional
61389,non functional
21323,functional
32748,non functional
8454,functional
72211,functional
27378,non functional
22867,functional needs repair
44402,functional needs repair
26195,non functional
57253,non functional
4571,non functional
49116,non functional
8773,non functional
22978,functional
62916,functional
38984,non functional
30545,non functional
69565,functional
10016,functional needs repair
62453,non functional
38430,functional
50939,non functional
54740,non functional
46039,functional
67928,functional
53380,functional
64397,functional
22719,non functional
23383,non functional
70106,functional
44283,non functional
6967,non functional
9396,non functional
47828,functional needs repair
30359,non functional
38146,functional
22475,functional
47515,functional
18827,functional
65460,non functional
8580,non functional
57145,functional
21110,functional
41795,functional
5917,functional
72514,functional
60221,non functional
36415,non functional
72504,non functional
12085,functional
16326,functional
17592,non functional
36681,non functional
36847,functional
73399,functional needs repair
20549,functional
43402,functional needs repair
7225,non functional
54920,non functional
42837,functional
20224,non functional
54983,functional
72861,non functional
6426,functional
23536,non functional
43770,functional
55115,functional
17871,functional
69546,functional
48585,non functional
58647,functional
23844,functional
8552,functional
14136,non functional
60501,functional
67456,non functional
60048,functional
37260,non functional
73108,non functional
49437,functional needs repair
25917,functional
43443,non functional
43752,non functional
37077,functional
28547,non functional
65533,non functional
60764,functional needs repair
68755,functional
28892,non functional
27145,functional
54374,non functional
15948,functional
3572,functional
46572,functional
67176,non functional
45580,non functional
28189,functional needs repair
46899,non functional
56481,functional
73257,non functional
43904,functional
48163,functional
28458,functional
68957,functional
22171,non functional
68074,non functional
71534,non functional
15949,non functional
14973,non functional
11522,non functional
11578,functional
24784,non functional
14949,non functional
16842,non functional
18751,non functional
66326,functional
19703,non functional
24307,functional
26003,functional
41756,non functional
32910,functional needs repair
28781,non functional
33714,functional
23637,functional
1004,functional
27843,non functional
25640,non functional
32273,non functional
25312,functional
51065,functional
18985,functional
18823,functional
29281,non functional
56448,non functional
51335,non functional
14795,functional
38692,non functional
57939,non functional
7415,non functional
3994,functional
53643,non functional
51786,non functional
2674,functional
66019,functional
28057,functional
43907,functional
5705,non functional
47303,functional
62039,non functional
20940,functional
25772,functional
20204,non functional
38431,functional
36075,functional
46634,non functional
53973,functional
44150,non functional
54709,functional
5029,non functional
22984,functional
28852,functional
54683,functional
73319,non functional
18914,functional
26720,functional
72367,non functional
53286,functional
57940,functional
62367,non functional
65879,functional
9779,functional
112,non functional
71493,functional
37753,non functional
25227,functional
3477,non functional
46029,non functional
16505,functional
69950,functional
45664,functional needs repair
69985,functional
56023,functional
26331,non functional
35124,functional
18756,non functional
2658,functional
67288,functional
57091,functional
856,functional
61858,functional needs repair
70695,non functional
49054,non functional
829,non functional
34679,functional
15979,functional
4865,functional
67828,non functional
60433,functional
15723,non functional
59175,functional
72450,functional
47939,functional needs repair
23176,functional
4013,non functional
61425,functional
22837,non functional
373,non functional
65601,functional
60546,non functional
11483,functional
39999,functional
57674,functional
66502,non functional
63636,functional
53242,functional
70972,functional needs repair
33338,functional needs repair
58602,functional
14500,functional
37666,non functional
53760,functional
36268,functional
9628,functional
70754,non functional
38439,non functional
60687,functional
26989,functional needs repair
58071,functional
10399,functional
57244,functional
57385,functional
12326,functional
24740,non functional
17830,functional needs repair
2627,functional
44253,functional
14144,functional
42593,functional
39128,functional
25250,functional
11797,non functional
26212,functional needs repair
42742,functional needs repair
12210,non functional
367,functional
72554,non functional
69723,functional
46035,functional
38731,functional
65286,functional needs repair
34279,functional
50038,functional
57006,non functional
5933,non functional
68811,functional
73345,non functional
6685,functional
64441,functional
25144,non functional
27804,functional
12832,non functional
37001,non functional
39360,functional
30442,functional
10131,functional
25540,functional
63834,functional
22063,non functional
60042,functional needs repair
12262,functional
13344,functional
49386,non functional
18788,functional
30173,non functional
68668,functional
12090,functional
24541,functional
68428,non functional
42708,functional
48602,functional
63564,functional
1373,functional
20592,non functional
15973,functional
35295,non functional
20151,functional needs repair
70240,non functional
3644,non functional
38229,functional
34371,functional
51405,functional
71360,non functional
41310,functional
585,non functional
19073,non functional
42062,functional
7401,functional
25037,non functional
25252,functional
71334,non functional
25777,functional
69587,functional
59097,non functional
36387,functional
54269,non functional
26398,non functional
23848,functional
25776,non functional
71444,functional
52020,non functional
46211,functional
66,non functional
40714,non functional
72597,non functional
10247,non functional
4857,functional
46440,non functional
41542,non functional
54060,functional
56037,non functional
14407,functional
23262,non functional
51917,non functional
10723,functional
44796,non functional
14222,functional
45237,functional
16310,non functional
27030,functional
28119,functional
52531,functional
20680,non functional
30111,functional
6409,functional
47594,non functional
33541,non functional
47669,functional
40553,functional
22231,functional
15288,non functional
62046,non functional
13253,functional
7170,functional
45257,functional
26932,functional needs repair
56210,non functional
57307,functional needs repair
72430,non functional
56469,non functional
42285,non functional
69223,non functional
65293,non functional
56635,functional
3129,functional
59185,functional
19600,functional
50318,non functional
57135,functional
44637,non functional
3966,non functional
36928,functional needs repair
30621,functional needs repair
57513,functional
24510,functional needs repair
53646,functional
65740,functional
64040,non functional
35005,functional
65571,non functional
53367,non functional
53527,functional
18516,functional
19409,functional
33161,functional
31563,functional
60184,functional
15454,functional
52277,functional needs repair
35686,functional
19927,non functional
52662,non functional
42328,functional needs repair
16683,functional
8406,functional
47671,functional
46836,functional
15761,functional
37087,functional
21773,functional
8965,functional
62602,functional
18524,functional
46593,functional needs repair
11876,functional needs repair
71280,functional
2742,functional
12530,non functional
20994,functional
225,non functional
8264,non functional
49023,non functional
11618,non functional
29302,non functional
35644,functional needs repair
62571,non functional
58870,functional
2640,functional
24731,functional
51015,functional
31345,non functional
66869,non functional
19463,functional needs repair
38530,non functional
16094,functional
54027,functional
64720,non functional
48382,functional
62909,non functional
25181,functional
65179,non functional
55311,functional
50381,non functional
14275,non functional
44225,functional
47230,functional
47035,functional
31039,non functional
41593,non functional
39051,non functional
42041,non functional
25239,functional
68438,functional
9983,functional
1996,non functional
64616,functional
31474,functional needs repair
20877,non functional
12263,functional
56366,non functional
65174,functional
71549,non functional
65765,non functional
33683,functional
57322,non functional
1730,functional
51050,functional
71437,functional
33115,functional
6410,non functional
58919,non functional
10653,functional
57689,non functional
15640,functional
14406,non functional
29976,functional
8606,functional
3855,non functional
2443,functional
72229,functional
38202,non functional
10249,functional
22230,functional
51418,non functional
46402,non functional
17275,functional
60926,functional
41865,non functional
46677,functional
71463,functional
57089,non functional
29921,functional
18059,non functional
47283,functional
49030,functional
35539,functional needs repair
5273,non functional
15754,functional
61643,non functional
25026,functional
42327,non functional
48166,non functional
50515,functional
43480,non functional
49727,functional
72424,functional
58636,functional
43581,non functional
72197,functional
19543,non functional
22250,functional needs repair
13212,non functional
37870,functional
51502,functional
62440,functional
57738,functional needs repair
12976,functional
39175,functional
57944,non functional
29414,functional
29857,functional
41185,functional
8025,functional
12486,functional
37595,functional
45661,non functional
64255,functional
71745,functional
3547,non functional
61948,functional
53190,functional needs repair
9689,functional
44906,functional
7557,functional
7459,functional
53736,non functional
57122,non functional
30844,functional
11965,non functional
10049,non functional
28261,functional
34086,functional
55276,functional
70864,non functional
37345,non functional
55242,functional
71550,functional needs repair
16148,functional
70794,non functional
500,functional
63332,non functional
16561,non functional
28353,functional
24555,non functional
12254,functional
36867,functional
70036,functional
48564,functional
24502,functional needs repair
31820,functional needs repair
10755,non functional
67919,functional
55398,functional
70308,functional needs repair
10061,non functional
73349,non functional
66160,functional
66992,non functional
72545,non functional
58598,functional needs repair
72701,non functional
70481,non functional
7950,functional
12267,functional
61249,functional
46499,non functional
30444,non functional
60555,functional needs repair
14056,functional
21641,non functional
72083,functional needs repair
67539,non functional
8509,functional
5278,non functional
45062,functional
4742,functional
54476,functional
28168,functional
18276,functional
1855,functional
4032,functional
14866,functional
27681,non functional
33082,non functional
64062,non functional
2232,functional
66654,non functional
54103,non functional
63471,functional
48272,functional
4762,functional
58777,non functional
34977,non functional
19919,functional
49408,functional
42725,non functional
49746,functional
45962,functional
10775,non functional
15916,non functional
51788,non functional
45899,functional
10214,functional
13777,functional
32474,non functional
68509,non functional
49018,non functional
45696,functional
38796,functional
28435,functional
11988,functional
36339,non functional
13386,functional
54379,functional
4585,functional
59129,functional
29699,functional
40336,functional
41142,functional
45567,non functional
64359,functional
53399,non functional
17620,functional
23954,functional
6538,non functional
7022,functional
31194,functional
37510,functional needs repair
35917,functional
52282,non functional
36278,non functional
26462,functional
35287,functional
34847,non functional
40275,non functional
22431,non functional
73241,non functional
27315,functional
66020,functional
9621,functional
37662,non functional
52337,functional
13972,non functional
1007,functional
40827,non functional
54341,functional needs repair
29689,non functional
6373,functional
30994,functional
66658,functional
33133,functional
9397,functional
42759,non functional
49987,non functional
73417,functional
62359,functional
44432,non functional
53545,functional
64503,non functional
24391,functional
25445,functional needs repair
39706,functional
63995,functional needs repair
38215,non functional
66262,functional
6161,non functional
46292,functional
38711,non functional
3415,functional
64773,non functional
4118,functional
5351,functional
15190,non functional
3647,non functional
25110,functional needs repair
32088,non functional
17822,non functional
38893,non functional
18959,functional
69231,functional
17618,functional needs repair
40307,functional
63014,functional
70637,functional
28629,functional
61794,functional
42020,non functional
38000,functional needs repair
9094,functional
47901,non functional
30185,non functional
30972,functional
10670,functional
22471,non functional
66280,functional
60767,functional
15619,functional
28038,functional
27876,functional
30489,non functional
13478,functional
50250,functional needs repair
10521,non functional
53921,non functional
62231,non functional
52816,functional
47666,functional
27936,functional
3786,non functional
38938,functional
53639,functional needs repair
57874,functional
48804,non functional
4697,non functional
18191,functional needs repair
71527,functional
14243,functional
12302,functional
36033,functional
57494,functional
7811,functional
14603,functional
10789,non functional
39724,non functional
38529,functional
69034,functional
42422,non functional
20221,functional
5797,functional
55905,functional
60930,functional
48872,functional
20921,non functional
28747,functional
69307,non functional
50861,non functional
2736,non functional
34250,functional
12731,non functional
69574,functional
17897,functional needs repair
21154,non functional
28455,functional
39986,non functional
22670,functional
13988,functional
9319,functional
15806,functional
58095,functional
52672,functional
61878,non functional
65146,non functional
62674,non functional
60480,functional
74163,functional
66997,non functional
17206,functional needs repair
36969,functional
45549,functional
39890,non functional
25579,functional
52547,non functional
41994,functional
64812,functional
19077,non functional
49134,functional needs repair
25211,functional
34326,functional
2220,non functional
41214,functional
54438,functional needs repair
49721,non functional
5858,non functional
68367,functional needs repair
3131,functional
68395,functional needs repair
63523,non functional
7280,functional
2136,functional
11124,non functional
58282,functional
29426,functional needs repair
52484,non functional
61787,functional
55955,functional
25300,non functional
39563,functional needs repair
30789,non functional
39093,functional
38844,non functional
46257,functional
5687,functional
26076,functional
53032,non functional
180,non functional
68814,functional
10564,functional needs repair
64225,functional
29371,functional
71286,non functional
31877,functional
64729,functional
37163,functional
29390,functional
47634,functional
16,non functional
26889,functional
67797,functional
13841,non functional
12870,functional
29561,functional
45981,functional
22287,non functional
61675,functional
50732,functional
31793,functional
38056,non functional
65027,non functional
22121,functional
52825,functional
42969,functional
57521,functional
68655,non functional
66214,functional
12418,functional
50409,functional
67849,non functional
13440,functional
5910,non functional
27468,functional
66395,functional needs repair
13625,functional
29544,functional
69228,functional
51659,non functional
6142,non functional
7147,functional needs repair
44078,non functional
29252,functional
16995,non functional
39216,functional
12110,functional
51246,functional
49148,functional
9427,functional
57216,non functional
33843,functional needs repair
16867,functional
34711,functional
62305,functional
19937,non functional
3204,non functional
58502,functional
13499,non functional
38447,non functional
15555,non functional
7603,non functional
27257,non functional
22677,non functional
1896,functional
1728,functional
58061,functional
42694,functional
3384,non functional
49032,functional
7033,non functional
33010,functional
21220,non functional
46888,non functional
38498,functional
27213,functional
27528,functional
35705,functional
24547,functional
48473,functional
36361,functional
30579,functional
20079,functional
52284,functional
5214,non functional
64284,non functional
16486,non functional
70914,functional
56734,functional
38380,functional
25492,non functional
7208,non functional
1087,functional
60890,non functional
27245,non functional
64522,non functional
74123,functional
37832,functional
46541,functional
26737,non functional
44789,functional
42305,functional
68936,non functional
43767,functional
40456,non functional
8969,non functional
35359,functional needs repair
12568,functional
66102,functional
46728,functional
21280,functional needs repair
54925,functional needs repair
3770,functional
47857,functional needs repair
57988,functional
47943,non functional
